titlePaper,citationChicago,citations,link,publishedYear,publishedMonth,locationStudy,gpsLat,gpsLong
Mesenchymal Stem Cell-Conditioned Media Regulate Steroidogenesis and Inhibit Androgen Secretion in a PCOS Cell Model via BMP-2 ,"Chugh, Rishi Man, Hang-soo Park, Sahar Esfandyari, Amro Elsharoud, Mara Ulin, and Ayman Al-Hendy. ""Mesenchymal Stem Cell-Conditioned Media Regulate Steroidogenesis and Inhibit Androgen Secretion in a PCOS Cell Model via BMP-2."" International journal of molecular sciences 22, no. 17 (2021): 9184.",1,https://doi.org/10.3390/ijms22179184,2021,8,"Department of Obstetrics and Gynecology, University of Chicago, 5841 S. Maryland Ave., Chicago, IL 60637, USA",41.78942318,-87.60376335
Mesenchymal Stem Cells Anchored with Thymidine Phosphorylase for Doxifluridine-Mediated Cancer Therapy,"Tarar, Ammar, Esmael M. Alyami, and Ching-An Peng. ""Mesenchymal stem cells anchored with thymidine phosphorylase for doxifluridine-mediated cancer therapy."" RSC Advances 11, no. 3 (2021): 1394-1403.",1,https://pubs.rsc.org/en/content/articlehtml/2021/ra/d0ra10263f,2021,3,University of Idaho,46.72890798,-117.0123402
Mesenchymal Stem Cells Do Not Lose Direct Labels Including Iron Oxide Nanoparticles and DFO-89Zr Chelates through Secretion of Extracellular Vesicles ,"Gao, Yue, Anna Jablonska, Chengyan Chu, Piotr Walczak, and Miroslaw Janowski. ""Mesenchymal Stem Cells Do Not Lose Direct Labels Including Iron Oxide Nanoparticles and DFO-89Zr Chelates through Secretion of Extracellular Vesicles."" Membranes 11, no. 7 (2021): 484.",1,https://doi.org/10.3390/membranes11070484,2021,6,"Department of Diagnostic Radiology and Nuclear Medicine, University of Maryland School of Medicine, Baltimore, MD 21201, USA",39.2880547,-76.62370765
Mesenchymal Stem Cells Do Not Lose Direct Labels Including Iron Oxide Nanoparticles and DFO-89Zr Chelates through Secretion of Extracellular Vesicles ,"Gao, Yue, Anna Jablonska, Chengyan Chu, Piotr Walczak, and Miroslaw Janowski. ""Mesenchymal Stem Cells Do Not Lose Direct Labels Including Iron Oxide Nanoparticles and DFO-89Zr Chelates through Secretion of Extracellular Vesicles."" Membranes 11, no. 7 (2021): 484.",1,https://doi.org/10.3390/membranes11070484,2021,6,"Department of Neurointervention, Dalian Municipal Central Hospital Affiliated with Dalian Medical University, Dalian 116033, China",38.92263599,121.6334921
Mesenchymal Stromal Cell Delivery via an Ex Vivo Bioreactor Preclinical Test System Attenuates Clot Formation for Intravascular Application,"O'Rourke, Brian, Sunny Nguyen, Arno W. Tilles, James A. Bynum, Andrew P. Cap, Biju Parekkadan, and Rita N. Barcia. ""Mesenchymal stromal cell delivery via an ex vivo bioreactor preclinical test system attenuates clot formation for intravascular application."" Stem cells translational medicine (2021).",1,https://stemcellsjournals.onlinelibrary.wiley.com/doi/full/10.1002/sctm.20-0454,2021,2,"Sentien Biotechnologies, Inc, Lexington, Massachusetts,",42.42583345,-71.24626987
Mesenchymal Stromal Cell Delivery via an Ex Vivo Bioreactor Preclinical Test System Attenuates Clot Formation for Intravascular Application,"O'Rourke, Brian, Sunny Nguyen, Arno W. Tilles, James A. Bynum, Andrew P. Cap, Biju Parekkadan, and Rita N. Barcia. ""Mesenchymal stromal cell delivery via an ex vivo bioreactor preclinical test system attenuates clot formation for intravascular application."" Stem cells translational medicine (2021).",1,https://stemcellsjournals.onlinelibrary.wiley.com/doi/full/10.1002/sctm.20-0454,2021,2,"US Army Institute of Surgical Research, Fort Sam Houston, Texas",29.45627225,-98.44470963
Mesenchymal Stromal Cells: Getting Ready for Clinical Primetime,"Wobma, Holly, and Prakash Satwani. ""Mesenchymal stromal cells: Getting ready for clinical primetime."" Transfusion and Apheresis Science (2021): 103058.",1,https://www.sciencedirect.com/science/article/pii/S1473050221000082,2021,1,"Boston Children’s Hospital, Boston, MA",42.33808945,-71.10462998
Mesenchymal Stromal Cells: Getting Ready for Clinical Primetime,"Wobma, Holly, and Prakash Satwani. ""Mesenchymal stromal cells: Getting ready for clinical primetime."" Transfusion and Apheresis Science (2021): 103058.",1,https://www.sciencedirect.com/science/article/pii/S1473050221000082,2021,1,"Columbia University Medical Center, New York, NY",40.8394243,-73.94029286
Methods for the Assembly & Characterization of Polyelectrolyte Multilayers as Microenvironments to Modulate Human Mesenchymal Stromal Cell Response,"Castilla-Casadiego, David A., Hemanta Timsina, Mahsa Haseli, Luis Pinzon-Herrera, Yu-Hsuan Chiao, S. Ranil Wickramasinghe, and Jorge Almodovar. ""Methods for the Assembly and Characterization of Polyelectrolyte Multilayers as Microenvironments to Modulate Human Mesenchymal Stromal Cell Response."" ACS Biomaterials Science & Engineering 6, no. 12 (2020): 6626-6651.",1,https://pubs.acs.org/doi/abs/10.1021/acsbiomaterials.0c01397,2020,12,"University of Arkansas, 3202 Bell Engineering Center, Fayetteville, Arkansas",36.06712879,-94.17054067
Migration of mesenchymal stem cells tethered with carbon nanotubes under a chemotactic gradient,"Zhang, Jun, and Ching-An Peng. ""Migration of mesenchymal stem cells tethered with carbon nanotubes under a chemotactic gradient."" RSC Advances 9, no. 13 (2019): 7156-7164.",1,https://pubs.rsc.org/en/content/articlelanding/2019/ra/c8ra09768b#!divAbstract,2019,6,University of Idaho,46.72931214,-117.0144538
Minimal Effects of Intravenous Administration of Xenogeneic Adipose Derived Stem Cells on Organ Function in a Porcine 40% TBSA Burn Model ,"Heard, Tiffany C., Belinda I. Gómez, Micaela E. Saathoff, Jamila Duarte, Michael A. Dubick, James A. Bynum, Robert J. Christy, and David M. Burmeister. ""Minimal Effects of Intravenous Administration of Xenogeneic Adipose Derived Stem Cells on Organ Function in a Porcine 40% TBSA Burn Model."" Journal of Burn Care & Research (2021).",1,https://doi.org/10.1093/jbcr/irab094,2021,5,"United States Army Institute of Surgical Research, JBSA Fort Sam Houston, Texas, USA",29.46117235,-98.41755767
Modeling & Controller Design for Enhanced Hollow-Fiber Bioreactor Performance,"Kanwar, Bharat, Stephen Balakirsky, and Anirban Mazumdar. ""Modeling and Controller Design for Enhanced Hollow-fiber Bioreactor Performance."" IEEE Control Systems Letters (2021).",1,https://ieeexplore.ieee.org/abstract/document/9319723,2021,1,Georgia Tech,33.77581398,-84.39595241
Morphological Landscapes from High Content Imaging Identify Optimal Priming Strategies that Enhance MSC Immunosuppression ,"Andrews, Seth H., Matthew W. Klinker, Steven R. Bauer, and Ross A. Marklein. ""Morphological Landscapes from High Content Imaging Identify Optimal Priming Strategies that Enhance MSC Immunosuppression."" bioRxiv (2021).",1,https://doi.org/10.1101/2021.02.23.432501,2021,2,"Regenerative Bioscience Center, University of Georgia, Athens, GA, USA",33.93492421,-83.37003765
Morphological Landscapes from High Content Imaging Identify Optimal Priming Strategies that Enhance MSC Immunosuppression ,"Andrews, Seth H., Matthew W. Klinker, Steven R. Bauer, and Ross A. Marklein. ""Morphological Landscapes from High Content Imaging Identify Optimal Priming Strategies that Enhance MSC Immunosuppression."" bioRxiv (2021).",1,https://doi.org/10.1101/2021.02.23.432501,2021,2,"Division of Cellular and Gene Therapies, Center for Biologics Evaluation and Research, US Food and Drug Administration, Silver Spring, MD, USA",39.03552365,-76.98222291
Multi-omics characterization of mesenchymal stem/stromal cells for the identification of putative critical quality attributes ,"Maughon, Ty S., Xunan Shen, Danning Huang, Adeola O. Adebayo Michael, William A. Shockey, Seth H. Andrews, Jon M. McRae et al. ""Multi-omics characterization of mesenchymal stem/stromal cells for the identification of putative critical quality attributes."" bioRxiv (2021).",1,https://doi.org/10.1101/2021.05.10.440010,2021,5,"School of Chemical, Materials, and Biomedical Engineering, University of Georgia",33.94839712,-83.37657807
Multi-omics characterization of mesenchymal stem/stromal cells for the identification of putative critical quality attributes ,"Maughon, Ty S., Xunan Shen, Danning Huang, Adeola O. Adebayo Michael, William A. Shockey, Seth H. Andrews, Jon M. McRae et al. ""Multi-omics characterization of mesenchymal stem/stromal cells for the identification of putative critical quality attributes."" bioRxiv (2021).",1,https://doi.org/10.1101/2021.05.10.440010,2021,5,"Department of Animal and Dairy Sciences, University of Georgia",33.93535368,-83.36873677
"Multiplex Functional Testing of Bioreactor-Upscaled First Trimester Human Umbilical Cord Perivascular Cells (FTM HUCPVC) and Bone Marrow-Derived Mesencymal Stem Cells (BMSC) using the chemstress® fingerprinting assay, reveals hidden differences between cell therapy candidates ","Johnston, A., F. Iqbal, J. Wu, P. Mander, B. Hoseini, R. Li, P. Szaraz, and C. Librach. ""First trimester human umbilical cord perivascular cells (FTM HUCPVC) modulate the inflammatory response after myocardial infarction (MI) by regulating macrophage polartisation and reducing apoptosis."" Cytotherapy 21, no. 5 (2019): S74.",1,https://doi.org/10.1016/j.jcyt.2019.03.471,2019,5,"Create Fertility Centre, Toronto, Ontario, Canada",43.66059517,-79.38565326
Particle aggregates formed during furfuryl methacrylate plasma polymerization affect human mesenchymal stem cell behaviour,"Shirazi, Hanieh Safizadeh, Nicholas Rogers, Andrew Michelmore, and Jason D. Whittle. ""Particle aggregates formed during furfuryl methacrylate plasma polymerization affect human mesenchymal stem cell behaviour."" Colloids and Surfaces B: Biointerfaces 161 (2018): 261-268.",1,https://pubmed.ncbi.nlm.nih.gov/29096370/,2018,1,"University of South Australia, Mawson Lakes, Adelaide",-34.9174402,138.6192163
Particle aggregates formed during furfuryl methacrylate plasma polymerization affect human mesenchymal stem cell behaviour,"Shirazi, Hanieh Safizadeh, Nicholas Rogers, Andrew Michelmore, and Jason D. Whittle. ""Particle aggregates formed during furfuryl methacrylate plasma polymerization affect human mesenchymal stem cell behaviour."" Colloids and Surfaces B: Biointerfaces 161 (2018): 261-268.",1,https://pubmed.ncbi.nlm.nih.gov/29096370/,2018,1,"University of South Australia, Mawson Lakes, Adelaide",-34.91546966,138.6223063
Particle Tracking Analysis of Extracellular Vesicles as a non-destructive surrogate tool for Mesenchymal Stromal Cell health monitoring,"Morley, Gary M., Dorota Bartczak, and Heidi Goenaga-Infanteand Jonathan J. Campbell. ""Particle tracking analysis of extracellular vesicles as a non-destructive surrogate tool for mesenchymal stromal cell health monitoring.""",1,https://www.oatext.com/particle-tracking-analysis-of-extracellular-vesicles-as-a-non-destructive-surrogate-tool-for-mesenchymal-stromal-cell-health-monitoring.php#Article,2019,4,"LGC Limited, Teddington, UK",51.42391362,-0.3399482755
Physico-mechanical Characterization of Liquid versus Solid Applications of Visible Light Cross-Linked Tissue Sealants,"Jalalvandi, Esmat, Patrick Charron, and Rachael Ann Oldinski. ""Physico-mechanical Characterization of Liquid versus Solid Applications of Visible Light Cross-Linked Tissue Sealants."" ACS Applied Bio Materials 2, no. 3 (2019): 1204-1212.",1,https://pubs.acs.org/doi/abs/10.1021/acsabm.8b00785,2019,3,"University of Vermont, Burlington, Vermont",44.47831178,-73.19560543
Physiologically Relevant Fluid-Induced Oscillatory Shear Stress Stimulation of Mesenchymal Stem Cells Enhances the Engineered Valve Matrix Phenotype,"Gonzalez, Brittany A., Manuel Perez-Nevarez, Asad Mirza, Marcos Gonzalez Perez, Yih-Mei Lin, Chia-Pei Denise Hsu, Allen Caobi et al. ""Physiologically Relevant Fluid-Induced Oscillatory Shear Stress Stimulation of Mesenchymal Stem Cells Enhances the Engineered Valve Matrix Phenotype."" Frontiers in Cardiovascular Medicine 7 (2020): 69.",1,https://pubmed.ncbi.nlm.nih.gov/32509802/,2020,5,"Florida International University, Miami, FL",25.78525454,-80.37506325
Polystyrene Topography Sticker Array for Cell-Based Assays,"Rosado-Galindo, Heizel, and Maribella Domenech. ""Polystyrene Topography Sticker Array for Cell-Based Assays."" Recent progress in materials 2, no. 2 (2020).",1,http://www.lidsen.com/journals/rpm/rpm-02-02-013,2020,3,"University of Puerto Rico, Mayagüez, Puerto Rico",18.21146002,-67.14227583
Porcine Umbilical Cord Perivascular Cells for Preclinical Testing of Tissue-Engineered Heart Valves,"Latifi, Neda, Monica Lecce, and Craig A. Simmons. ""Porcine Umbilical Cord Perivascular Cells for Preclinical Testing of Tissue-Engineered Heart Valves."" Tissue Engineering Part C: Methods 27, no. 1 (2021): 35-46.",1,https://www.liebertpub.com/doi/abs/10.1089/ten.TEC.2020.0314,2021,1,"University of Toronto, Toronto, Canada",43.80043599,-79.14415629
Pre-Clinical Evaluation of the Safety of Subconjunctivally Injected Bone Marrow Mesenchymal Stem Cells in Rodents and Rabbits ,"Putra, Ilham, Xiang Shen, Tara Nguyen, Behnam Rabiee, Khandaker N. Anwar, Neda Afsharkhamseh, Sayena Jabbehdari et al. ""Pre-Clinical Evaluation of the Safety of Subconjunctivally Injected Bone Marrow Mesenchymal Stem Cells in Rodents and Rabbits."" Investigative Ophthalmology & Visual Science 60, no. 9 (2019): 3224-3224.",1,https://iovs.arvojournals.org/article.aspx?articleid=2743116,2019,7,"Ophthalmology and Visual Sciences, University of Illinois- Chicago, Chicago, Illinois, United States",41.86913523,-87.67357478
Preclinical Evaluation of the Safety and Efficacy of Cryopreserved Bone Marrow Mesenchymal Stromal Cells for Corneal Repair ,"Putra, Ilham, Xiang Shen, Khandaker N. Anwar, Behnam Rabiee, Ravand Samaeekia, Enmar Almazyad, Pushpanjali Giri et al. ""Preclinical Evaluation of the Safety and Efficacy of Cryopreserved Bone Marrow Mesenchymal Stromal Cells for Corneal Repair."" Translational vision science & technology 10, no. 10 (2021): 3-3.",1,https://tvst.arvojournals.org/article.aspx?articleid=2776587,2021,8,"Department of Ophthalmology and Visual Sciences, University of Illinois at Chicago, Chicago, IL, USA",41.86903936,-87.67305979
Preclinical Mesenchymal Stromal Cell Delivery Via An Ex Vivo Bioreactor Attenuates Clot Formation For Intravascular Applications ,"O'Rourke, Brian, Sunny Nguyen, Arno Tilles, James Bynum, Andrew Cap, Biju Parekkadan, and Rita Barcia. ""Preclinical Mesenchymal Stromal Cell Delivery Via An Ex Vivo Bioreactor Attenuates Clot Formation For Intravascular Applications."" bioRxiv (2020).",1,https://doi.org/10.1101/2020.11.20.391631,2020,11,"Sentien Biotechnologies, Inc., Lexington, MA 02421 USA",42.42586513,-71.24577634
Preclinical Mesenchymal Stromal Cell Delivery Via An Ex Vivo Bioreactor Attenuates Clot Formation For Intravascular Applications ,"O'Rourke, Brian, Sunny Nguyen, Arno Tilles, James Bynum, Andrew Cap, Biju Parekkadan, and Rita Barcia. ""Preclinical Mesenchymal Stromal Cell Delivery Via An Ex Vivo Bioreactor Attenuates Clot Formation For Intravascular Applications."" bioRxiv (2020).",1,https://doi.org/10.1101/2020.11.20.391631,2020,11,"Blood and Coagulation Research Program, U.S. Army Institute of Surgical Research, Fort Sam Houston, Texas",29.46121905,-98.41763277
Protective Effects of a Hyaluronan-Binding Peptide (P15-1) on Mesenchymal Stem Cells in an Inflammatory Environment ,"Kirsch, Thorsten, Fenglin Zhang, Olivia Braender-Carr, and Mary K. Cowman. ""Protective Effects of a Hyaluronan-Binding Peptide (P15-1) on Mesenchymal Stem Cells in an Inflammatory Environment."" International journal of molecular sciences 22, no. 13 (2021): 7058.",1,https://doi.org/10.3390/ijms22137058,2021,6,"Department of Orthopaedic Surgery, New York University Grossman School of Medicine, New York, NY 10010, USA",40.74227117,-73.9733683
Safety of Intraovarian Injection of Human Mesenchymal Stem Cells in a Premature Ovarian Insufficiency Mouse Model ,"Park, Hang-Soo, Rishi Man Chugh, Amro Elsharoud, Mara Ulin, Sahar Esfandyari, Alshimaa Aboalsoud, Lale Bakir, and Ayman Al-Hendy. ""Safety of Intraovarian Injection of Human Mesenchymal Stem Cells in a Premature Ovarian Insufficiency Mouse Model."" Cell Transplantation 30 (2021): 0963689720988502.",1,https://doi.org/10.1177/0963689720988502,2021,2,"Department of Obstetrics and Gynecology, University of Chicago, IL, USA",41.79052067,-87.60460328
